MCM_ID,MW,PRECURSOR,oxidation genration,C,H,N,O,Cl,S,Br,Number of Atoms,O:C,average carbon oxidation state,AROMATIC,hydroxyl,aldehyde,ketone,carboxylic acid,ester,ether,nitro,nitrate,PAN,peracid,peroxide,Number of functional groups,COSMOtherm_logKWIOM/G,COSMOtherm_logKW/G
EMPHCOMOOH,194.23,DIET35TOL,2,11,14,0,3,0,0,0,28,0.27,-0.73,1,0,0,1,0,0,0,0,0,0,0,1,2,9.02,5.75
EPXEKTCO2H,158.15,DIET35TOL,3,7,10,0,4,0,0,0,21,0.57,-0.29,0,0,0,1,1,0,1,0,0,0,0,0,3,8.87,9.08
EMPHOOH,152.19,DIET35TOL,2,9,12,0,2,0,0,0,23,0.22,-0.89,1,0,0,0,0,0,0,0,0,0,0,1,1,7.62,4.78
NDEMPLOOH,291.25,DIET35TOL,2,11,17,1,8,0,0,0,37,0.73,-0.55,0,1,0,0,0,0,0,0,1,0,0,2,4,10.48,6.56
DETLMUNO3,275.26,DIET35TOL,2,11,17,1,7,0,0,0,36,0.64,-0.73,0,1,1,1,0,0,1,0,1,0,0,0,5,8.95,4.83
C7ODLBCO3H,172.18,DIET35TOL,2,8,12,0,4,0,0,0,24,0.5,-0.5,0,0,0,1,0,0,0,0,0,0,1,0,2,6.14,2.89
DEMPHOH,164.24,DIET35TOL,1,11,16,0,1,0,0,0,28,0.09,-1.27,1,1,0,0,0,0,0,0,0,0,0,0,1,7.13,3.18
EMPHCOME,162.23,DIET35TOL,1,11,14,0,1,0,0,0,26,0.09,-1.09,1,0,0,1,0,0,0,0,0,0,0,0,1,7.04,4.08
NDEMPHOLOH,275.26,DIET35TOL,2,11,17,1,7,0,0,0,36,0.64,-0.73,0,2,0,0,0,0,0,0,1,0,0,1,4,9.94,6.43
EPXEALKT,142.15,DIET35TOL,2,7,10,0,3,0,0,0,20,0.43,-0.57,0,0,1,1,0,0,1,0,0,0,0,0,3,6.52,5.35
EMPHCOMOH,178.23,DIET35TOL,2,11,14,0,2,0,0,0,27,0.18,-0.91,1,1,0,1,0,0,0,0,0,0,0,0,2,8.02,5.31
EMPHCO3H,180.2,DIET35TOL,2,10,12,0,3,0,0,0,25,0.3,-0.6,1,0,0,0,0,0,0,0,0,0,1,0,1,7,2.76
DETLMUO2H,212.24,DIET35TOL,2,11,16,0,4,0,0,0,31,0.36,-0.73,0,0,0,1,1,0,1,0,0,0,0,0,3,10.37,9.12
DEMPHOLOH,230.26,DIET35TOL,2,11,18,0,5,0,0,0,34,0.45,-0.73,0,3,0,0,0,0,0,0,0,0,0,1,4,10.13,8.51
EPXEKTCO3H,174.15,DIET35TOL,3,7,10,0,5,0,0,0,22,0.71,0,0,0,0,1,0,0,1,0,0,0,1,0,3,7.42,5.76
EMPHGLYOX,176.21,DIET35TOL,2,11,12,0,2,0,0,0,25,0.18,-0.73,1,0,1,1,0,0,0,0,0,0,0,0,2,6.91,3.32
EPXEKTPAN,219.15,DIET35TOL,3,7,9,1,7,0,0,0,24,1,0,0,0,0,1,0,0,1,0,0,1,0,0,3,6.94,2.87
DE35TOH,164.24,DIET35TOL,1,11,16,0,1,0,0,0,28,0.09,-1.27,1,1,0,0,0,0,0,0,0,0,0,0,1,7.38,4.51
DETLBPR2OH,214.26,DIET35TOL,1,11,18,0,4,0,0,0,33,0.36,-0.91,0,2,0,0,0,0,0,0,0,0,0,1,3,10.44,9.31
EOX2EOL,90.12,DIETETHER,1,4,10,0,2,0,0,0,16,0.5,-1.5,0,1,0,0,0,0,1,0,0,0,0,0,2,4.1,4.37
DIETETNO3,135.12,DIETETHER,1,4,9,1,4,0,0,0,18,1,-1.5,0,0,0,0,0,0,1,0,1,0,0,0,2,4.12,1.24
ETOC2OOH,106.12,DIETETHER,1,4,10,0,3,0,0,0,17,0.75,-1,0,0,0,0,0,0,1,0,0,0,0,1,2,5.32,5.21
DIETETHER,74.12,DIETETHER,0,4,10,0,1,0,0,0,15,0.25,-2,0,0,0,0,0,0,1,0,0,0,0,0,1,2.02,0.73
DIETETOH,90.12,DIETETHER,1,4,10,0,2,0,0,0,16,0.5,-1.5,0,1,0,0,0,0,1,0,0,0,0,0,2,4.43,4.43
ETOC2NO3,135.12,DIETETHER,1,4,9,1,4,0,0,0,18,1,-1.5,0,0,0,0,0,0,1,0,1,0,0,0,2,4.65,2.01
DIETETOOH,106.12,DIETETHER,1,4,10,0,3,0,0,0,17,0.75,-1,0,0,0,0,0,0,1,0,0,0,0,1,2,5.32,4.99
DIIPRETOH,118.17,DIIPRETHER,1,6,14,0,2,0,0,0,22,0.33,-1.67,0,1,0,0,0,0,1,0,0,0,0,0,2,4.98,4.06
IPROACET,102.13,DIIPRETHER,1,5,10,0,2,0,0,0,17,0.4,-1.2,0,0,0,0,0,1,0,0,0,0,0,0,1,4,2.6
IPROC21NO3,149.15,DIIPRETHER,1,5,11,1,4,0,0,0,21,0.8,-1.6,0,0,0,0,0,0,1,0,1,0,0,0,2,4.67,1.28
IPROMCCO3H,148.16,DIIPRETHER,2,6,12,0,4,0,0,0,22,0.67,-0.67,0,0,0,0,0,0,1,0,0,0,1,0,2,5.54,3.26
IPROCHO,88.11,DIIPRETHER,1,4,8,0,2,0,0,0,14,0.5,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,3.37,2.27
IPROMC2NO3,163.17,DIIPRETHER,1,6,13,1,4,0,0,0,24,0.67,-1.67,0,0,0,0,0,0,1,0,1,0,0,0,2,5.13,1.84
IPROMCCHO,116.16,DIIPRETHER,1,6,12,0,2,0,0,0,20,0.33,-1.33,0,0,1,0,0,0,1,0,0,0,0,0,2,4.55,3.47
DIIPRETNO3,163.17,DIIPRETHER,1,6,13,1,4,0,0,0,24,0.67,-1.67,0,0,0,0,0,0,1,0,1,0,0,0,2,4.98,1.56
IPROMC2OH,118.17,DIIPRETHER,1,6,14,0,2,0,0,0,22,0.33,-1.67,0,1,0,0,0,0,1,0,0,0,0,0,2,4.82,4
IPROMC2OOH,134.17,DIIPRETHER,1,6,14,0,3,0,0,0,23,0.5,-1.33,0,0,0,0,0,0,1,0,0,0,0,1,2,5.94,4.81
IPROC21OH,104.15,DIIPRETHER,1,5,12,0,2,0,0,0,19,0.4,-1.6,0,1,0,0,0,0,1,0,0,0,0,0,2,4.75,4.37
DIIPRETHER,102.17,DIIPRETHER,0,6,14,0,1,0,0,0,21,0.17,-2,0,0,0,0,0,0,1,0,0,0,0,0,1,3.38,1.45
IPROMCPAN,193.15,DIIPRETHER,2,6,11,1,6,0,0,0,24,1,-0.67,0,0,0,0,0,0,1,0,0,1,0,0,2,5.11,0.97
IPROC21OOH,120.15,DIIPRETHER,1,5,12,0,3,0,0,0,20,0.6,-1.2,0,0,0,0,0,0,1,0,0,0,0,1,2,5.51,4.76
DIIPRETOOH,134.17,DIIPRETHER,1,6,14,0,3,0,0,0,23,0.5,-1.33,0,0,0,0,0,0,1,0,0,0,0,1,2,5.72,4.7
DMEBPOXMUC,182.22,DIME35EB,1,10,14,0,3,0,0,0,27,0.3,-0.8,0,0,1,1,0,0,1,0,0,0,0,0,3,7.68,5.49
C8M2CO6OH,170.21,DIME35EB,2,9,14,0,3,0,0,0,26,0.33,-0.89,0,1,0,2,0,0,0,0,0,0,0,0,3,7.56,6.31
DIME35EB,134.22,DIME35EB,0,10,14,0,0,0,0,0,24,0,-1.4,1,0,0,0,0,0,0,0,0,0,0,0,0,4.94,0.73
DMPHGLYOX,162.19,DIME35EB,2,10,10,0,2,0,0,0,22,0.2,-0.6,1,0,1,1,0,0,0,0,0,0,0,0,2,6.63,3.39
DMEOBPROH,198.22,DIME35EB,1,10,14,0,4,0,0,0,28,0.4,-0.6,0,1,0,1,0,0,0,0,0,0,0,1,3,8.84,7.37
DMEPHOH,150.22,DIME35EB,1,10,14,0,1,0,0,0,25,0.1,-1.2,1,1,0,0,0,0,0,0,0,0,0,0,1,6.72,3.16
DM35EBOH,150.22,DIME35EB,1,10,14,0,1,0,0,0,25,0.1,-1.2,1,1,0,0,0,0,0,0,0,0,0,0,1,6.97,4.53
DMEBMUOOH,232.23,DIME35EB,2,10,16,0,6,0,0,0,32,0.6,-0.4,0,1,1,1,0,0,1,0,0,0,0,1,5,8.45,5.95
DMEPHOLOOH,232.23,DIME35EB,2,10,16,0,6,0,0,0,32,0.6,-0.4,0,2,0,0,0,0,0,0,0,0,0,2,4,10.21,8.89
DMEBPR2OH,200.23,DIME35EB,1,10,16,0,4,0,0,0,30,0.4,-0.8,0,2,0,0,0,0,0,0,0,0,0,1,3,9.82,9.02
DMEBMUO3H,214.22,DIME35EB,2,10,14,0,5,0,0,0,29,0.5,-0.4,0,0,0,1,0,0,1,0,0,0,1,0,3,8.57,5.61
DMEBMUPAN,259.21,DIME35EB,2,10,13,1,7,0,0,0,31,0.7,-0.4,0,0,0,1,0,0,1,0,0,1,0,0,3,8.6,3.71
NDMEPHOLOH,261.23,DIME35EB,2,10,15,1,7,0,0,0,33,0.7,-0.6,0,2,0,0,0,0,0,0,1,0,0,1,4,9.7,6.57
DMEBMUOH,216.23,DIME35EB,2,10,16,0,5,0,0,0,31,0.5,-0.6,0,2,1,1,0,0,1,0,0,0,0,0,5,8.78,7.44
DMEBPROOH,216.23,DIME35EB,1,10,16,0,5,0,0,0,31,0.5,-0.6,0,1,0,0,0,0,0,0,0,0,0,2,3,10.11,8.85
DMEBIPNO3,245.23,DIME35EB,1,10,15,1,6,0,0,0,32,0.6,-0.8,0,1,0,0,0,0,0,0,1,0,0,1,3,8.61,5.27
DM35EBOOH,166.22,DIME35EB,1,10,14,0,2,0,0,0,26,0.2,-1,1,0,0,0,0,0,0,0,0,0,0,1,1,7.73,5.07
DM35EBNO3,195.22,DIME35EB,1,10,13,1,3,0,0,0,27,0.3,-1.2,1,0,0,0,0,0,0,0,1,0,0,0,1,6.73,1.61
NDMEPLOOH,277.23,DIME35EB,2,10,15,1,8,0,0,0,34,0.8,-0.4,0,1,0,0,0,0,0,0,1,0,0,2,4,10.01,6.26
DMPHCOMOH,164.2,DIME35EB,2,10,12,0,2,0,0,0,24,0.2,-0.8,1,1,0,1,0,0,0,0,0,0,0,0,2,7.63,5.38
C8M3CO,168.19,DIME35EB,2,9,12,0,3,0,0,0,24,0.33,-0.67,0,0,0,3,0,0,0,0,0,0,0,0,3,6.79,4.48
C8M2CO6OOH,186.21,DIME35EB,2,9,14,0,4,0,0,0,27,0.44,-0.67,0,0,0,2,0,0,0,0,0,0,0,1,3,8.77,7.39
DMEPHOLOH,216.23,DIME35EB,2,10,16,0,5,0,0,0,31,0.5,-0.6,0,3,0,0,0,0,0,0,0,0,0,1,4,9.83,9.07
DMPHCOMOOH,180.2,DIME35EB,2,10,12,0,3,0,0,0,25,0.3,-0.6,1,0,0,1,0,0,0,0,0,0,0,1,2,8.66,5.86
DMEBMUO2H,198.22,DIME35EB,2,10,14,0,4,0,0,0,28,0.4,-0.6,0,0,0,1,1,0,1,0,0,0,0,0,3,10.18,9.4
DMEBMUNO3,261.23,DIME35EB,2,10,15,1,7,0,0,0,33,0.7,-0.6,0,1,1,1,0,0,1,0,1,0,0,0,5,8.7,4.84
DMPHCOME,148.2,DIME35EB,1,10,12,0,1,0,0,0,23,0.1,-1,1,0,0,1,0,0,0,0,0,0,0,0,1,6.65,4.11
C4ME2OHNO3,163.17,DM23BU2ENE,1,6,13,1,4,0,0,0,24,0.67,-1.67,0,1,0,0,0,0,0,0,1,0,0,0,2,5.11,2.62
DM23BU2ENE,84.16,DM23BU2ENE,0,6,12,0,0,0,0,0,18,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,-0.88
C42MNO3OOH,179.17,DM23BU2ENE,1,6,13,1,5,0,0,0,25,0.83,-1.33,0,0,0,0,0,0,0,0,1,0,0,1,2,6.02,3.39
C4ME2OHOOH,134.17,DM23BU2ENE,1,6,14,0,3,0,0,0,23,0.5,-1.33,0,1,0,0,0,0,0,0,0,0,0,1,2,6.5,6.4
C4ME22OH,118.17,DM23BU2ENE,1,6,14,0,2,0,0,0,22,0.33,-1.67,0,2,0,0,0,0,0,0,0,0,0,0,2,5.46,5.22
DMMBOH,92.09,DMM,1,3,8,0,3,0,0,0,14,1,-0.67,0,1,0,0,0,0,2,0,0,0,0,0,3,4.76,5.34
DMC,90.08,DMM,1,3,6,0,3,0,0,0,12,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2,3.42,2.71
DMM,76.09,DMM,0,3,8,0,2,0,0,0,13,0.67,-1.33,0,0,0,0,0,0,2,0,0,0,0,0,2,2.53,2.19
DMMBNO3,137.09,DMM,1,3,7,1,5,0,0,0,16,1.67,-0.67,0,0,0,0,0,0,2,0,1,0,0,0,3,4.38,1.6
MMF,90.08,DMM,1,3,6,0,3,0,0,0,12,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2,4.02,3.55
DMMBOOH,108.09,DMM,1,3,8,0,4,0,0,0,15,1.33,0,0,0,0,0,0,0,2,0,0,0,0,1,3,5.69,5.73
MMFNO3,151.07,DMM,2,3,5,1,6,0,0,0,15,2,0.67,0,0,0,0,0,1,1,0,1,0,0,0,3,4.93,2.03
DMMAOOH,108.09,DMM,1,3,8,0,4,0,0,0,15,1.33,0,0,0,0,0,0,0,2,0,0,0,0,1,3,4.8,4.45
MMFOOH,122.08,DMM,2,3,6,0,5,0,0,0,14,1.67,1.33,0,0,0,0,0,1,1,0,0,0,0,1,3,5.81,5.36
DMMANO3,137.09,DMM,1,3,7,1,5,0,0,0,16,1.67,-0.67,0,0,0,0,0,0,2,0,1,0,0,0,3,4.4,1.86
MMFOH,106.08,DMM,2,3,6,0,4,0,0,0,13,1.33,0.67,0,1,0,0,0,1,1,0,0,0,0,0,3,4.92,5.03
DMMAOH,92.09,DMM,1,3,8,0,3,0,0,0,14,1,-0.67,0,1,0,0,0,0,2,0,0,0,0,0,3,4.73,5.47
DMS,62.13,DMS,0,2,6,0,0,0,1,0,9,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,1,2.54,1.07
CH3SOO2NO2,141.1,DMS,1,1,3,1,5,0,1,0,11,5,-2,0,0,0,0,0,0,0,0,1,0,0,1,3,4.76,2.3
CH3SCHO,76.12,DMS,1,2,4,0,1,0,1,0,8,0.5,-2,0,0,1,0,0,0,0,0,0,0,0,0,2,3.12,2.06
MSIA,80.11,DMS,1,1,4,0,2,0,1,0,8,2,-4,0,1,0,0,0,0,0,0,0,0,0,0,2,6.44,8.93
DMSO2,94.13,DMS,1,2,6,0,2,0,1,0,11,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,6.76,8.64
CH3SCH2OOH,94.13,DMS,1,2,6,0,2,0,1,0,11,1,-2,0,0,0,0,0,0,0,0,0,0,0,1,2,4.97,4.37
CH3SO2OOH,112.11,DMS,1,1,4,0,4,0,1,0,10,4,-2,0,0,0,0,0,0,0,0,0,0,0,1,2,7.58,7.64
MSA,96.11,DMS,1,1,4,0,3,0,1,0,9,3,-4,0,0,0,0,0,0,0,0,0,0,0,0,1,7.79,9.08
DMSO,78.13,DMS,1,2,6,0,1,0,1,0,10,0.5,-4,0,0,0,0,0,0,0,0,0,0,0,0,1,5.64,8.68
DMSO2OOH,126.13,DMS,2,2,6,0,4,0,1,0,13,2,-2,0,0,0,0,0,0,0,0,0,0,0,1,2,7.52,9.21
DMSO2OH,110.13,DMS,2,2,6,0,3,0,1,0,12,1.5,-3,0,1,0,0,0,0,0,0,0,0,0,0,2,7.92,10.14
CH3SOOOH,96.11,DMS,1,1,4,0,3,0,1,0,9,3,-2,0,0,0,0,0,0,0,0,0,0,0,1,2,6.02,6.81
CH3SO4NO2,157.1,DMS,1,1,3,1,6,0,1,0,12,6,-2,0,0,0,0,0,0,0,0,1,0,0,1,3,5.17,1.89
CH3SO2CHO,108.12,DMS,2,2,4,0,3,0,1,0,10,1.5,-2,0,0,1,0,0,0,0,0,0,0,0,0,2,5.79,5.72
CH3SCH2OH,78.13,DMS,1,2,6,0,1,0,1,0,10,0.5,-3,0,1,0,0,0,0,0,0,0,0,0,0,2,4.54,4.44
EBZMUCOOH,204.18,EBENZ,2,8,12,0,6,0,0,0,26,0.75,0,0,1,1,1,0,0,1,0,0,0,0,1,5,8.98,7.29
PEBQONE,136.15,EBENZ,2,8,8,0,2,0,0,0,18,0.25,-0.5,0,0,0,2,0,0,0,0,0,0,0,0,2,6.2,4.6
NEBNZOLOOH,249.17,EBENZ,2,8,11,1,8,0,0,0,28,1,0,0,1,0,0,0,0,0,0,1,0,0,2,4,10.47,7.97
C6H5C2CO3H,152.15,EBENZ,2,8,8,0,3,0,0,0,19,0.38,-0.25,1,0,0,0,0,0,0,0,0,0,1,0,1,6.64,3.81
C7CO3OHOOH,190.15,EBENZ,3,7,10,0,6,0,0,0,23,0.86,0.29,0,1,1,2,0,0,0,0,0,0,0,1,5,8.77,7.41
C6H5C2OH,122.16,EBENZ,1,8,10,0,1,0,0,0,19,0.13,-1,1,1,0,0,0,0,0,0,0,0,0,0,1,6.17,4.97
NPEBQOOH,231.16,EBENZ,3,8,9,1,7,0,0,0,25,0.88,0,0,0,0,2,0,0,0,0,1,0,0,1,4,9.76,6.12
EBENZOLOH,188.18,EBENZ,2,8,12,0,5,0,0,0,25,0.63,-0.25,0,3,0,0,0,0,0,0,0,0,0,1,4,10.59,11.16
EBENZOLOOH,204.18,EBENZ,2,8,12,0,6,0,0,0,26,0.75,0,0,2,0,0,0,0,0,0,0,0,0,2,4,10.25,9.97
EBZMUCCO2H,170.16,EBENZ,2,8,10,0,4,0,0,0,22,0.5,-0.25,0,0,0,1,1,0,1,0,0,0,0,0,3,10.52,10.21
C6H5CH2PAN,197.14,EBENZ,2,8,7,1,5,0,0,0,21,0.63,-0.25,1,0,0,0,0,0,0,0,0,1,0,0,1,6.35,1.45
NEBNZOLOH,233.18,EBENZ,2,8,11,1,7,0,0,0,27,0.88,-0.25,0,2,0,0,0,0,0,0,1,0,0,1,4,10.49,8.75
ENCATECH,183.16,EBENZ,3,8,9,1,4,0,0,0,22,0.5,-0.75,1,2,0,0,0,0,0,1,0,0,0,0,3,7.26,3.67
EBZMUCNO3,233.18,EBENZ,2,8,11,1,7,0,0,0,27,0.88,-0.25,0,1,1,1,0,0,1,0,1,0,0,0,5,9.75,7.62
NEBNZ1OOH,183.16,EBENZ,3,8,9,1,4,0,0,0,22,0.5,-0.75,1,0,0,0,0,0,0,1,0,0,0,1,2,7.01,3.61
EBZOBPEROH,170.16,EBENZ,1,8,10,0,4,0,0,0,22,0.5,-0.25,0,1,0,1,0,0,0,0,0,0,0,1,3,9.47,9.16
C6H5C2NO3,167.16,EBENZ,1,8,9,1,3,0,0,0,21,0.38,-1,1,0,0,0,0,0,0,0,1,0,0,0,1,6.23,2
NC4EDCO2H,173.12,EBENZ,3,6,7,1,5,0,0,0,19,0.83,-0.33,0,0,1,0,1,0,0,1,0,0,0,0,3,8.54,6.97
NDNEBZLOOH,339.17,EBENZ,3,8,9,3,12,0,0,0,32,1.5,0,0,1,0,0,0,0,0,2,1,0,0,2,6,11.22,6.02
EBENZOL,122.16,EBENZ,1,8,10,0,1,0,0,0,19,0.13,-1,1,1,0,0,0,0,0,0,0,0,0,0,1,6.55,4.24
C6H5CH2CHO,120.15,EBENZ,1,8,8,0,1,0,0,0,17,0.13,-0.75,1,0,1,0,0,0,0,0,0,0,0,0,1,5.75,3.94
EBZBPERNO3,217.18,EBENZ,1,8,11,1,6,0,0,0,26,0.75,-0.5,0,1,0,0,0,0,0,0,1,0,0,1,3,8.5,5.66
EBZMUCCO,186.16,EBENZ,2,8,10,0,5,0,0,0,23,0.63,0,0,1,1,2,0,0,1,0,0,0,0,0,5,8.42,6.72
EBZPOXMUC,154.16,EBENZ,1,8,10,0,3,0,0,0,21,0.38,-0.5,0,0,1,1,0,0,1,0,0,0,0,0,3,7.7,6.18
C6H5C2OOH,138.16,EBENZ,1,8,10,0,2,0,0,0,20,0.25,-0.75,1,0,0,0,0,0,0,0,0,0,0,1,1,7.31,5.62
EBZBPER2OH,172.18,EBENZ,1,8,12,0,4,0,0,0,24,0.5,-0.5,0,2,0,0,0,0,0,0,0,0,0,1,3,9.6,9.96
ECATECHOL,138.16,EBENZ,2,8,10,0,2,0,0,0,20,0.25,-0.75,1,2,0,0,0,0,0,0,0,0,0,0,2,8.06,5.96
C7CO2DBPAN,217.13,EBENZ,3,7,7,1,7,0,0,0,22,1,0.29,0,0,1,1,0,0,0,0,0,1,0,0,3,5.84,0.8
ENCATECOOH,265.17,EBENZ,3,8,11,1,9,0,0,0,29,1.13,0.25,0,3,0,0,0,0,0,1,0,0,0,2,6,11.92,10.64
DNEBNZLOOH,294.17,EBENZ,3,8,10,2,10,0,0,0,30,1.25,0,0,2,0,0,0,0,0,2,0,0,0,2,6,11.3,8.86
C6H5C2CO2H,136.15,EBENZ,2,8,8,0,2,0,0,0,18,0.25,-0.5,1,0,0,0,1,0,0,0,0,0,0,0,1,7.95,6.93
EBZMUCCO3H,186.16,EBENZ,2,8,10,0,5,0,0,0,23,0.63,0,0,0,0,1,0,0,1,0,0,0,1,0,3,8.57,7.4
EBNZOHNO2,167.16,EBENZ,2,8,9,1,3,0,0,0,21,0.38,-1,1,1,0,0,0,0,0,1,0,0,0,0,2,6.04,2.24
EBENZ,106.17,EBENZ,0,8,10,0,0,0,0,0,18,0,-1.25,1,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0.83
RGDCO2H,128.13,EBENZ,3,6,8,0,3,0,0,0,17,0.5,-0.33,0,0,1,0,1,0,0,0,0,0,0,0,2,7.19,6.86
EBZMUCPAN,231.16,EBENZ,2,8,9,1,7,0,0,0,25,0.88,0,0,0,0,1,0,0,1,0,0,1,0,0,3,8.57,4.37
EBZBPEROOH,188.18,EBENZ,1,8,12,0,5,0,0,0,25,0.63,-0.25,0,1,0,0,0,0,0,0,0,0,0,2,3,10.11,9.6
EMALNHYOOH,176.12,EBENZ,3,6,8,0,6,0,0,0,20,1,0.67,0,1,0,0,0,2,0,0,0,0,0,1,4,9.81,9.18
C7OHCO2PAN,247.16,EBENZ,3,8,9,1,8,0,0,0,26,1,0.25,0,1,1,1,0,0,0,0,0,1,0,0,4,7.49,2.65
C7CO2DCO3H,172.14,EBENZ,3,7,8,0,5,0,0,0,20,0.71,0.29,0,0,1,1,0,0,0,0,0,0,1,0,3,6.09,2.79
ECATEC1OOH,154.16,EBENZ,3,8,10,0,3,0,0,0,21,0.38,-0.5,1,1,0,0,0,0,0,0,0,0,0,1,2,7.74,6.1
DNEBNZOL,212.16,EBENZ,3,8,8,2,5,0,0,0,23,0.63,-1,1,1,0,0,0,0,0,2,0,0,0,0,3,7.95,3.71
C715CO2OH,142.15,EBENZ,2,7,10,0,3,0,0,0,20,0.43,-0.57,0,1,1,1,0,0,0,0,0,0,0,0,3,7.11,6.43
C7OHO2CO3H,202.16,EBENZ,3,8,10,0,6,0,0,0,24,0.75,0.25,0,1,1,1,0,0,0,0,0,0,1,0,4,7.71,4.58
EBZMUCOH,188.18,EBENZ,2,8,12,0,5,0,0,0,25,0.63,-0.25,0,2,1,1,0,0,1,0,0,0,0,0,5,8.89,7.86
C715CO2OOH,158.15,EBENZ,2,7,10,0,4,0,0,0,21,0.57,-0.29,0,0,1,1,0,0,0,0,0,0,0,1,3,8.23,7.4
EMALANHY,126.11,EBENZ,3,6,6,0,3,0,0,0,15,0.5,0,0,0,0,0,0,2,0,0,0,0,0,0,2,6.24,4.14
EMALNHY2OH,160.12,EBENZ,3,6,8,0,5,0,0,0,19,0.83,0.33,0,2,0,0,0,2,0,0,0,0,0,0,4,9.68,9.61
C7CO2DBAL,140.14,EBENZ,2,7,8,0,3,0,0,0,18,0.43,-0.29,0,0,1,2,0,0,0,0,0,0,0,0,3,6,3.87
C6ETCO4DB,168.15,EBENZ,3,8,8,0,4,0,0,0,20,0.5,0,0,0,2,2,0,0,0,0,0,0,0,0,4,5.95,2.82
EBENZOOH,138.16,EBENZ,2,8,10,0,2,0,0,0,20,0.25,-0.75,1,0,0,0,0,0,0,0,0,0,0,1,1,7.09,4.69
ENNCATCOOH,310.17,EBENZ,3,8,10,2,11,0,0,0,31,1.38,0.25,0,2,0,0,0,0,0,1,1,0,0,2,6,12.01,8.14
ETBEAOH,118.17,ETBE,1,6,14,0,2,0,0,0,22,0.33,-1.67,0,1,0,0,0,0,1,0,0,0,0,0,2,4.68,3.85
ETBEANO3,163.17,ETBE,1,6,13,1,4,0,0,0,24,0.67,-1.67,0,0,0,0,0,0,1,0,1,0,0,0,2,5.22,1.99
ETBEACHO,116.16,ETBE,1,6,12,0,2,0,0,0,20,0.33,-1.33,0,0,1,0,0,0,1,0,0,0,0,0,2,4.35,3.03
ETBEBNO3,163.17,ETBE,1,6,13,1,4,0,0,0,24,0.67,-1.67,0,0,0,0,0,0,1,0,1,0,0,0,2,5.06,1.43
ETBECCHO,116.16,ETBE,1,6,12,0,2,0,0,0,20,0.33,-1.33,0,0,1,0,0,0,1,0,0,0,0,0,2,4.8,4.21
ETBE,102.17,ETBE,0,6,14,0,1,0,0,0,21,0.17,-2,0,0,0,0,0,0,1,0,0,0,0,0,1,3.39,1.55
ETBECOOH,134.17,ETBE,1,6,14,0,3,0,0,0,23,0.5,-1.33,0,0,0,0,0,0,1,0,0,0,0,1,2,6,5.14
ETBEBOH,118.17,ETBE,1,6,14,0,2,0,0,0,22,0.33,-1.67,0,1,0,0,0,0,1,0,0,0,0,0,2,5.09,4.39
ETBEACO3H,148.16,ETBE,2,6,12,0,4,0,0,0,22,0.67,-0.67,0,0,0,0,0,0,1,0,0,0,1,0,2,5.31,2.87
EIPEOH,104.15,ETBE,1,5,12,0,2,0,0,0,19,0.4,-1.6,0,1,0,0,0,0,1,0,0,0,0,0,2,4.66,4.25
ETBEAPAN,193.15,ETBE,2,6,11,1,6,0,0,0,24,1,-0.67,0,0,0,0,0,0,1,0,0,1,0,0,2,5.08,0.93
ETBECNO3,163.17,ETBE,1,6,13,1,4,0,0,0,24,0.67,-1.67,0,0,0,0,0,0,1,0,1,0,0,0,2,5.4,2.08
ETBEAOOH,134.17,ETBE,1,6,14,0,3,0,0,0,23,0.5,-1.33,0,0,0,0,0,0,1,0,0,0,0,1,2,5.75,4.61
TBUACET,116.16,ETBE,1,6,12,0,2,0,0,0,20,0.33,-1.33,0,0,0,0,0,1,0,0,0,0,0,0,1,4.11,2.25
ETBECCO3H,148.16,ETBE,2,6,12,0,4,0,0,0,22,0.67,-0.67,0,0,0,0,0,0,1,0,0,0,1,0,2,5.91,4.44
ETBECOH,118.17,ETBE,1,6,14,0,2,0,0,0,22,0.33,-1.67,0,1,0,0,0,0,1,0,0,0,0,0,2,4.88,4.73
EIPEOOH,120.15,ETBE,1,5,12,0,3,0,0,0,20,0.6,-1.2,0,0,0,0,0,0,1,0,0,0,0,1,2,5.36,4.66
ETBEBOOH,134.17,ETBE,1,6,14,0,3,0,0,0,23,0.5,-1.33,0,0,0,0,0,0,1,0,0,0,0,1,2,5.76,4.82
ETBECPAN,193.15,ETBE,2,6,11,1,6,0,0,0,24,1,-0.67,0,0,0,0,0,0,1,0,0,1,0,0,2,5.58,1.71
ETHOX,44.05,ETHOX,0,2,4,0,1,0,0,0,7,0.5,-1,1,0,0,0,0,0,1,0,0,0,0,0,1,2.13,2.16
ETHOXOOH,76.05,ETHOX,1,2,4,0,3,0,0,0,9,1.5,1,0,0,0,0,0,0,1,0,0,0,0,1,2,5.2,5.58
C65NO3CO3H,193.15,HEX1ENE,2,6,11,1,6,0,0,0,24,1,-0.67,0,0,0,0,0,0,0,0,1,0,1,0,2,6.1,1.52
